response_id,age,gender,years_at_company,job_role,monthly_income,performance_rating,promotions_count,overtime,distance_from_home,education_level,marital_status,dependents_count,job_level,company_size,company_tenure,remote_work,leadership_opportunities,innovation_opportunities,company_reputation,employee_recognition,exit_status,wlf2,js2
57154,19,1,9,2,7183.0,1,0,0,5,1,2,0.0,1,1,22.0,0,0,0,2,2,0,2,0
8464,53,1,14,0,3674.0,0,2,0,18,1,0,3.0,1,2,71.0,0,0,0,1,3,1,0,1
3926,31,0,23,2,6719.0,0,0,0,20,1,1,4.0,0,0,63.0,1,1,0,1,0,1,3,2
27739,44,0,8,0,4941.0,0,0,0,33,3,0,0.0,1,1,66.0,0,0,0,2,2,1,1,1
22162,35,1,8,2,9508.0,1,0,0,19,1,1,4.0,2,1,36.0,0,0,0,2,2,1,0,2
58164,20,1,6,4,9763.0,0,1,0,57,0,1,4.0,0,1,81.0,0,0,1,1,2,1,2,0
8731,33,0,23,4,7909.0,0,0,0,86,2,2,0.0,1,2,39.0,1,0,0,2,3,0,3,1
47021,41,0,32,2,7803.0,2,4,0,88,1,1,1.0,1,1,81.0,1,0,0,2,0,1,2,2
21947,42,0,9,0,6048.0,0,0,1,44,3,2,5.0,0,1,73.0,0,0,0,2,0,0,1,1
37896,49,0,30,2,7355.0,0,0,1,52,2,2,1.0,0,0,65.0,0,0,0,2,2,0,1,1
1361,35,1,16,3,6135.0,0,0,1,77,3,0,0.0,1,1,70.0,0,0,0,1,1,0,2,0
5951,42,0,12,0,4348.0,0,0,0,75,1,2,0.0,2,1,50.0,1,0,0,2,1,1,0,2
41912,46,1,38,3,5211.0,2,0,1,40,2,1,0.0,0,2,104.0,0,0,0,3,1,1,1,1
73782,25,1,4,2,8917.0,0,1,0,97,0,2,4.0,0,2,83.0,1,0,0,2,1,1,0,0
8885,51,1,39,3,6230.0,0,2,0,38,3,2,0.0,1,1,118.0,0,0,0,2,2,0,1,1
48024,29,0,10,1,8311.0,0,0,1,35,0,1,0.0,1,2,88.0,0,0,1,2,0,1,2,3
48308,41,1,25,2,7675.0,0,3,0,28,0,2,0.0,1,0,67.0,0,0,0,2,3,1,2,1
4906,45,0,34,3,5476.0,0,0,1,14,1,1,1.0,1,0,98.0,1,0,1,2,0,1,0,1
15257,27,0,8,4,6599.0,1,0,1,91,1,1,1.0,2,1,11.0,1,0,0,1,0,1,1,1
55809,21,1,9,3,5808.0,2,0,0,32,2,2,0.0,1,2,70.0,0,0,1,3,0,1,0,1
71801,35,1,10,4,10806.0,0,0,1,14,3,0,5.0,2,1,80.0,0,0,0,3,1,0,2,3
73311,26,1,13,1,5660.0,2,2,0,69,3,0,2.0,2,1,32.0,1,0,0,2,1,1,2,1
35110,58,1,15,4,11343.0,0,1,1,17,0,1,1.0,1,1,27.0,0,0,1,3,1,1,1,1
74372,53,0,15,0,4346.0,0,3,1,71,2,2,1.0,0,2,70.0,0,0,0,2,1,0,0,3
37444,20,1,11,2,7735.0,0,0,0,44,2,2,1.0,1,1,44.0,0,0,0,1,1,1,0,1
30315,55,0,34,4,11058.0,0,3,0,48,2,2,1.0,1,1,50.0,0,0,0,2,2,0,0,3
43271,24,0,3,3,5939.0,0,1,0,80,1,2,0.0,2,1,4.0,0,0,0,2,2,0,1,2
529,29,0,19,4,9494.0,0,2,0,73,3,0,1.0,1,2,63.0,0,0,0,1,1,1,2,2
32022,56,0,27,3,5788.0,0,0,1,87,0,1,3.0,1,1,93.0,0,0,0,3,2,0,1,0
44428,59,1,36,3,5691.0,2,0,1,87,0,2,3.0,0,1,37.0,0,0,0,2,2,0,1,0
2370,57,0,1,0,5076.0,2,0,0,21,2,2,2.0,0,1,15.0,0,1,0,2,2,0,1,2
12570,21,1,11,1,9022.0,0,2,0,55,1,2,0.0,1,1,70.0,0,0,0,2,1,1,0,3
44416,24,0,12,2,6277.0,1,0,0,57,1,2,4.0,0,1,52.0,0,0,0,1,1,0,3,1
57440,57,1,45,0,4616.0,0,0,0,57,0,1,2.0,1,0,111.0,0,0,0,2,0,0,0,2
47806,37,1,18,4,10006.0,0,0,0,52,2,2,1.0,1,2,87.0,0,0,0,2,2,1,1,1
13413,44,1,5,3,6259.0,2,0,1,69,3,2,0.0,0,1,77.0,0,0,0,2,0,0,0,0
55544,45,1,23,4,10261.0,2,2,0,15,1,2,3.0,2,1,30.0,0,0,0,2,2,1,2,3
35400,37,0,21,4,8469.0,2,1,0,45,2,1,3.0,0,0,59.0,1,0,0,1,1,1,1,1
11227,22,0,5,1,9506.0,2,0,0,65,0,1,2.0,0,1,10.0,0,0,0,2,2,0,0,0
31771,56,0,23,4,8008.0,2,1,0,89,4,1,0.0,0,1,59.0,1,0,0,2,2,1,0,0
73414,38,0,6,1,7110.0,0,0,1,57,3,0,1.0,1,2,18.0,1,0,0,2,1,1,0,1
66209,27,0,19,3,5890.0,0,1,0,51,0,1,1.0,1,1,71.0,0,0,0,2,2,1,1,1
7716,20,0,7,2,8935.0,0,3,0,96,2,1,0.0,0,1,75.0,0,0,1,1,1,0,2,1
5025,43,1,3,0,4098.0,0,3,1,4,2,2,2.0,0,0,51.0,0,0,0,2,2,1,1,2
61924,27,0,4,2,7789.0,2,1,0,38,3,1,1.0,2,0,76.0,1,0,1,2,0,1,0,0
5068,27,0,6,3,6387.0,0,2,0,18,2,0,0.0,1,2,49.0,0,0,0,2,1,0,0,1
33072,26,1,13,0,4906.0,0,0,0,87,3,1,3.0,0,2,66.0,0,0,0,2,2,0,1,2
36931,26,1,1,0,4620.0,0,0,0,69,0,1,1.0,2,0,59.0,0,0,0,2,1,1,0,1
42726,48,0,34,2,6750.0,1,2,1,75,1,1,2.0,0,2,89.0,0,0,0,2,1,0,3,0
49478,35,1,10,1,8203.0,0,0,0,42,1,0,3.0,0,0,72.0,0,0,0,3,2,0,1,1
30789,52,0,26,3,4996.0,0,0,0,11,2,1,3.0,2,0,53.0,0,0,0,2,1,1,2,1
37305,43,0,7,3,5101.0,1,0,1,74,3,1,4.0,1,0,46.0,0,0,1,1,1,0,3,1
4598,47,0,26,0,5148.0,2,0,0,95,0,2,0.0,1,1,32.0,1,0,1,2,0,1,0,1
21327,54,1,16,4,11807.0,1,0,0,62,1,0,0.0,1,0,58.0,0,0,0,2,1,0,2,1
68251,52,0,15,4,10302.0,0,3,0,27,1,1,1.0,1,0,49.0,0,0,0,3,1,1,3,2
44309,52,0,37,1,7237.0,0,1,1,1,0,0,0.0,0,2,82.0,0,0,0,1,1,1,1,1
61345,41,0,27,4,7119.0,0,0,1,64,1,2,4.0,1,0,92.0,0,0,0,1,2,0,1,1
49618,22,0,9,2,7084.0,1,1,0,82,3,1,4.0,2,1,21.0,1,0,0,2,1,1,1,1
9471,39,1,20,3,6288.0,2,1,0,84,1,1,3.0,1,1,89.0,0,1,0,0,0,1,1,0
58542,42,1,30,3,5500.0,2,0,0,50,3,1,2.0,1,1,96.0,0,0,0,3,3,1,1,1
55693,52,1,26,1,6596.0,0,0,1,93,2,2,3.0,0,1,95.0,0,0,0,3,2,0,2,1
69526,55,1,12,4,10645.0,0,0,0,11,1,1,1.0,0,1,34.0,0,0,0,2,2,0,1,0
20594,47,0,2,0,4257.0,0,0,0,9,1,2,0.0,1,1,20.0,0,0,0,2,0,0,1,0
19172,26,0,1,4,7286.0,0,1,0,85,2,1,4.0,1,1,23.0,0,0,0,3,1,0,3,1
67964,33,0,21,4,7871.0,2,0,1,56,0,1,3.0,0,1,46.0,0,0,0,1,1,0,0,1
48682,26,0,12,4,7970.0,3,0,1,73,2,1,0.0,0,0,78.0,1,0,0,2,2,1,1,3
47672,37,1,18,0,4500.0,1,0,0,84,1,1,1.0,2,1,39.0,0,0,0,3,0,1,1,1
47148,25,0,9,2,8864.0,0,1,1,42,2,0,1.0,0,2,43.0,0,0,1,1,1,0,2,1
21508,43,0,31,4,8739.0,2,0,1,66,1,1,0.0,0,1,96.0,0,0,0,1,1,0,1,0
10653,38,1,26,1,8193.0,0,2,1,58,0,2,1.0,1,1,69.0,0,0,0,1,2,0,0,1
70556,54,1,22,4,11176.0,0,1,0,84,2,0,1.0,0,0,44.0,0,0,1,2,1,1,1,1
70269,57,1,25,1,9543.0,1,2,0,17,0,1,1.0,2,1,82.0,0,0,0,2,2,1,0,2
19466,26,0,10,1,9757.0,2,0,0,1,3,1,0.0,0,0,26.0,0,0,0,2,0,0,1,0
30329,35,0,13,4,9806.0,0,4,0,67,1,0,2.0,1,2,24.0,0,0,0,2,1,1,1,1
40254,51,0,6,1,6366.0,2,0,1,63,1,2,1.0,0,1,76.0,0,0,0,2,1,0,0,0
16741,24,1,14,4,10503.0,0,1,0,30,1,2,1.0,1,0,77.0,0,0,0,3,0,1,0,0
47654,37,1,8,3,5161.0,0,2,1,55,1,1,1.0,0,2,47.0,0,0,0,0,2,0,1,1
59876,28,1,7,2,7891.0,1,1,0,2,3,1,1.0,0,1,74.0,0,0,0,2,1,1,2,1
74225,32,1,21,1,6951.0,1,0,1,99,1,1,2.0,2,1,48.0,0,0,0,2,3,1,1,1
8016,54,1,5,2,8076.0,0,0,0,68,2,0,3.0,0,2,25.0,0,0,0,2,1,0,1,1
3910,30,0,11,4,9078.0,2,1,1,31,1,0,3.0,1,1,30.0,0,0,0,2,0,0,1,1
61348,43,1,28,2,7867.0,1,2,0,18,0,2,4.0,1,0,85.0,0,0,1,2,1,1,2,1
73775,21,1,6,4,7769.0,0,0,1,31,0,2,4.0,0,2,62.0,0,0,0,1,0,0,1,3
18705,26,0,7,2,7905.0,2,0,1,71,0,1,1.0,2,1,8.0,0,0,0,2,2,1,0,1
19704,18,1,1,4,8315.0,0,2,0,48,3,1,4.0,1,1,80.0,1,0,0,3,0,1,3,2
15920,27,0,6,2,7814.0,1,1,0,20,4,1,0.0,0,1,8.0,1,0,0,3,2,1,1,1
2020,26,1,6,4,10159.0,1,1,0,43,0,2,6.0,2,1,55.0,0,0,1,1,2,0,2,0
71272,19,1,3,0,5042.0,0,2,0,62,4,1,1.0,1,0,78.0,0,0,0,2,2,1,2,1
68564,53,1,29,3,6179.0,2,0,1,20,1,1,1.0,0,1,75.0,1,0,0,3,1,0,3,1
568,42,1,31,4,8764.0,0,1,0,32,3,1,3.0,0,1,102.0,0,0,0,0,2,1,2,1
71219,40,0,5,2,7615.0,0,0,1,89,3,0,2.0,1,2,60.0,0,0,0,3,0,0,1,1
49998,43,1,29,4,7988.0,0,0,0,38,1,2,4.0,1,1,68.0,0,0,0,1,2,1,1,1
74331,48,1,11,0,3601.0,0,1,1,61,0,1,0.0,2,1,22.0,1,0,0,2,2,1,3,0
28688,54,1,2,1,6217.0,0,2,0,37,0,0,2.0,0,1,65.0,0,0,0,2,2,1,2,3
4487,55,1,10,1,10095.0,0,1,0,88,1,2,0.0,0,1,27.0,0,0,0,3,0,0,1,3
14405,58,1,4,0,4633.0,0,0,0,22,2,2,4.0,2,1,15.0,0,0,1,0,1,1,2,3
30280,33,1,20,2,9012.0,3,0,1,86,1,1,4.0,0,2,27.0,0,0,1,2,0,0,2,1
51098,18,1,10,0,4240.0,0,0,1,20,1,1,1.0,0,1,87.0,0,0,0,3,1,1,1,1
62514,51,1,18,4,6390.0,0,2,0,82,0,2,2.0,0,1,32.0,0,0,0,2,0,0,2,1
73956,56,1,18,4,5908.0,1,2,0,21,4,1,0.0,2,1,65.0,0,0,1,2,0,1,1,0
9722,21,0,6,2,9253.0,0,1,0,66,0,1,0.0,2,1,44.0,0,0,0,2,0,1,3,0
23872,46,1,27,4,11152.0,2,2,0,45,1,2,1.0,0,0,79.0,0,0,0,2,2,0,2,0
33093,35,0,18,4,7195.0,1,1,0,87,1,2,0.0,1,1,60.0,0,0,0,3,1,0,0,3
56965,39,1,26,3,5246.0,0,1,1,57,3,1,0.0,2,2,59.0,1,0,0,3,2,1,3,1
69957,57,0,23,3,6405.0,0,1,1,9,2,1,6.0,2,0,35.0,1,0,1,2,1,1,2,1
35339,58,1,34,2,8453.0,2,2,0,30,2,2,3.0,1,0,95.0,0,0,0,2,3,0,1,1
25299,50,1,28,4,8558.0,0,1,0,42,3,1,3.0,0,1,89.0,0,0,1,0,2,1,2,1
54400,45,0,3,1,5511.0,0,0,0,29,1,0,0.0,0,1,44.0,0,0,0,1,2,0,2,1
25552,41,0,26,4,7660.0,0,1,1,52,1,2,0.0,0,2,95.0,0,0,0,2,1,0,2,1
55416,55,0,26,4,10616.0,0,0,0,76,4,2,0.0,1,1,34.0,1,0,0,2,2,0,2,2
65986,24,1,10,1,9018.0,0,3,0,53,0,0,0.0,0,1,71.0,0,0,0,3,1,0,2,0
51459,20,1,1,0,3261.0,0,0,0,43,3,2,0.0,1,1,22.0,0,0,0,2,2,0,1,3
46011,32,1,18,4,7695.0,1,0,0,95,2,1,1.0,0,1,83.0,0,0,0,2,0,1,0,2
11279,25,0,1,2,8351.0,0,2,0,73,1,0,5.0,0,1,61.0,0,0,0,3,1,0,2,0
50909,20,1,8,2,6539.0,2,1,0,52,0,1,3.0,1,2,43.0,0,0,0,2,1,1,0,1
13527,41,1,20,4,11233.0,0,2,0,1,3,2,3.0,0,1,71.0,0,0,0,2,0,0,1,1
73336,39,1,7,4,9506.0,0,0,1,8,1,2,2.0,2,1,37.0,0,0,0,3,1,0,2,2
28134,56,0,4,4,8054.0,0,0,0,80,1,1,1.0,1,1,14.0,0,0,0,2,1,0,2,3
72262,31,0,14,4,8307.0,0,2,1,27,4,2,4.0,2,1,64.0,0,0,1,2,1,1,1,1
11803,23,0,11,2,8818.0,1,2,1,72,2,1,0.0,0,1,47.0,0,0,0,2,0,0,3,1
24147,22,1,4,2,6950.0,2,0,1,41,2,2,1.0,0,2,10.0,1,0,0,0,2,0,1,2
15910,41,0,8,1,9582.0,0,1,1,53,3,1,1.0,1,0,45.0,0,0,0,2,2,0,1,3
36052,18,1,1,3,6356.0,1,3,0,34,1,1,2.0,1,1,35.0,0,0,0,1,2,1,2,1
7258,52,1,10,0,4806.0,0,0,0,60,0,0,0.0,1,2,81.0,0,0,0,2,3,1,1,1
72041,43,0,9,4,10631.0,0,2,0,16,3,1,2.0,0,1,12.0,0,0,0,2,1,1,2,2
68116,33,1,6,4,6671.0,0,0,0,4,2,1,0.0,1,0,34.0,1,0,0,1,0,1,1,2
6575,37,1,10,1,11216.0,3,1,0,94,2,1,0.0,0,2,75.0,1,0,0,2,2,1,1,2
32669,46,1,22,2,7520.0,0,1,1,61,4,1,1.0,1,1,94.0,0,0,0,2,1,1,0,1
7804,44,1,17,3,5560.0,1,0,1,50,3,1,1.0,1,0,18.0,0,0,0,2,1,1,1,1
24687,32,0,3,0,4529.0,2,1,0,40,0,2,0.0,1,1,24.0,0,0,0,2,2,0,2,3
2527,38,1,4,2,8636.0,2,0,0,70,1,2,0.0,1,1,74.0,0,0,0,2,0,1,2,1
45335,52,1,16,2,7807.0,0,2,1,88,0,1,0.0,1,0,51.0,0,0,0,2,2,1,0,1
24188,51,0,3,4,10559.0,2,2,0,51,3,1,0.0,0,1,69.0,1,0,0,0,2,1,0,3
63292,38,1,29,2,7964.0,0,2,0,79,0,2,3.0,2,2,89.0,0,0,0,1,0,1,2,1
28392,43,1,14,1,7464.0,0,1,0,68,1,2,4.0,1,1,73.0,1,0,0,2,2,1,1,0
56667,47,1,17,2,6947.0,0,2,1,27,3,1,1.0,1,1,83.0,0,0,1,3,0,1,0,0
31705,30,1,1,2,8257.0,0,2,0,73,2,1,2.0,0,1,19.0,0,0,0,2,2,1,1,0
32270,32,1,18,4,7001.0,0,0,0,51,1,1,1.0,1,1,70.0,1,0,0,2,1,1,1,3
40725,37,0,8,4,7793.0,2,1,0,38,3,2,2.0,1,2,49.0,0,0,0,2,1,1,1,1
37998,18,1,3,1,10409.0,0,1,1,18,3,1,0.0,0,2,39.0,0,0,0,3,0,1,1,1
48765,18,1,5,3,5329.0,2,0,0,38,2,1,3.0,2,2,60.0,0,0,1,2,1,1,1,0
32927,20,1,11,0,3897.0,0,4,1,42,2,2,1.0,0,0,87.0,0,0,0,2,1,0,2,1
48622,40,0,27,2,9171.0,0,3,0,61,1,1,0.0,2,2,72.0,1,0,0,2,2,1,1,1
9430,56,0,4,2,6606.0,1,2,0,1,1,1,2.0,1,1,75.0,0,0,0,2,2,1,1,0
39471,59,0,7,2,8508.0,0,0,0,72,2,2,0.0,1,2,64.0,0,0,0,2,3,0,1,0
51235,39,1,5,1,9884.0,1,0,0,94,3,1,1.0,1,1,27.0,1,0,0,2,0,1,0,3
47446,22,1,7,0,4403.0,2,2,0,48,2,1,0.0,1,2,56.0,0,1,0,1,3,1,1,0
34829,43,0,22,0,5136.0,1,0,0,83,3,0,0.0,2,1,31.0,0,0,0,2,1,1,2,1
33650,29,1,8,0,4777.0,2,1,0,36,2,2,3.0,0,0,83.0,0,0,0,2,2,0,0,0
14064,30,0,12,3,5946.0,0,0,1,24,3,1,1.0,2,1,85.0,0,0,0,1,0,1,3,0
27884,51,0,7,0,3866.0,2,3,0,17,0,2,0.0,2,1,19.0,0,0,0,2,2,1,0,0
33045,35,0,20,1,5683.0,3,2,1,83,1,1,4.0,0,0,27.0,0,0,0,3,1,0,2,1
667,52,1,41,1,10280.0,0,0,1,16,0,1,2.0,0,2,50.0,1,0,1,1,3,1,0,1
21344,52,1,7,1,8663.0,2,1,1,24,0,1,2.0,1,1,45.0,0,0,0,1,2,1,2,2
23435,57,1,14,3,5812.0,0,0,0,91,3,2,4.0,1,1,78.0,0,0,0,3,0,0,3,1
37652,41,1,16,1,10567.0,0,0,0,79,4,2,3.0,0,1,46.0,0,0,0,3,2,0,0,1
24710,18,0,10,4,7126.0,2,0,1,59,4,1,3.0,0,2,55.0,0,0,0,2,0,0,2,2
64990,19,1,7,2,6579.0,2,1,1,29,1,2,2.0,1,2,80.0,1,0,0,0,2,1,0,1
6763,48,0,9,0,3830.0,0,0,0,92,1,2,1.0,0,1,42.0,1,0,0,2,0,0,2,2
6616,48,1,39,0,4474.0,0,0,0,21,4,1,0.0,1,2,107.0,0,0,1,3,1,1,2,2
22442,54,1,7,3,5973.0,0,0,0,98,1,1,2.0,2,2,74.0,0,0,0,2,1,1,0,1
37571,49,0,32,4,10355.0,0,0,0,92,2,2,0.0,0,1,69.0,0,0,0,0,1,0,1,3
44208,51,0,20,4,11313.0,0,0,0,14,0,2,4.0,0,2,27.0,0,0,0,0,3,0,1,1
7831,29,0,14,2,8037.0,0,0,1,57,1,1,4.0,1,1,78.0,0,0,1,2,1,0,1,1
6300,50,0,41,1,7349.0,2,1,0,27,3,1,4.0,1,2,65.0,0,0,1,2,2,1,2,1
4180,39,0,28,0,5383.0,1,1,0,97,2,1,1.0,2,1,95.0,0,0,0,2,2,1,1,1
39939,58,0,22,2,7652.0,1,0,0,10,3,0,0.0,1,1,44.0,0,0,0,2,1,0,2,0
48387,54,1,37,4,8333.0,0,0,1,26,1,0,2.0,1,0,95.0,0,0,0,2,0,1,2,2
22890,52,0,3,4,13510.0,1,2,0,13,3,0,2.0,2,2,27.0,1,0,0,2,2,1,0,2
41369,47,1,3,2,9969.0,0,0,1,45,3,2,0.0,1,1,30.0,0,0,0,2,1,0,2,1
1833,31,0,17,0,4111.0,0,1,0,67,3,2,3.0,2,0,92.0,0,0,0,3,0,0,1,1
31116,39,0,6,0,4317.0,0,0,0,19,1,2,3.0,1,0,23.0,1,0,0,0,1,0,1,2
11520,37,1,26,0,6328.0,1,0,0,46,2,2,1.0,1,0,76.0,0,0,0,1,1,0,2,1
56902,21,1,5,2,9978.0,2,1,0,37,2,2,0.0,1,0,42.0,0,0,0,1,2,0,2,2
2059,27,0,3,2,8124.0,0,0,1,4,2,2,1.0,0,0,35.0,0,0,0,2,1,0,1,2
70656,48,1,22,4,9483.0,0,0,1,25,0,0,3.0,0,1,88.0,0,0,0,3,1,1,1,1
56235,40,0,4,4,11831.0,2,2,0,98,3,1,0.0,1,1,67.0,1,0,0,2,1,1,1,1
71135,22,1,13,4,7235.0,0,1,1,92,1,1,2.0,0,1,73.0,0,0,0,2,0,0,1,1
29675,28,0,11,4,8634.0,0,0,1,59,3,0,1.0,1,0,18.0,0,0,0,2,1,1,1,3
36534,54,0,29,0,3853.0,0,0,0,87,1,2,0.0,1,1,46.0,0,1,0,1,1,0,2,1
56228,36,0,1,4,9788.0,3,2,0,82,0,1,1.0,0,1,59.0,0,0,0,2,0,0,2,0
21304,34,1,21,3,5422.0,0,1,1,7,2,1,1.0,1,0,97.0,0,0,1,3,1,1,1,1
70277,48,0,22,3,5642.0,0,2,0,54,2,2,2.0,2,2,23.0,0,0,0,2,2,1,2,1
67168,55,0,42,0,4047.0,0,0,0,88,2,1,0.0,1,2,65.0,0,0,0,2,0,1,2,1
39108,18,1,4,4,10475.0,0,0,0,6,2,2,5.0,0,2,65.0,0,0,0,2,1,0,2,1
14691,42,1,9,3,5067.0,0,2,0,25,4,2,2.0,1,2,55.0,0,0,1,3,0,0,0,1
51690,33,0,12,4,6483.0,0,2,1,76,0,1,2.0,0,1,73.0,0,0,0,0,2,0,1,0
54974,48,0,37,3,6456.0,2,2,1,83,3,1,1.0,0,0,39.0,0,0,1,0,2,0,2,1
53869,47,1,21,2,7164.0,0,0,0,60,0,1,4.0,0,1,42.0,0,0,0,2,1,0,2,1
65867,18,0,3,4,9340.0,1,1,1,5,2,0,1.0,1,1,61.0,0,0,0,0,1,1,2,1
51368,46,0,27,3,6062.0,1,0,0,7,0,2,4.0,1,1,81.0,0,0,0,3,1,0,2,0
56147,37,0,3,1,5599.0,0,1,0,86,3,2,4.0,0,1,75.0,1,0,0,1,0,0,1,1
29987,50,1,8,4,8272.0,0,1,1,84,1,1,0.0,1,2,24.0,1,0,0,2,1,1,1,1
12824,22,1,2,4,8265.0,0,0,0,94,0,2,0.0,0,0,48.0,0,0,0,0,3,0,2,2
27622,59,1,8,2,9392.0,0,1,0,61,1,1,1.0,1,1,24.0,0,0,0,2,0,0,1,2
42608,48,1,18,1,9779.0,1,1,0,44,2,2,2.0,0,1,87.0,1,0,0,0,0,1,2,1
17867,28,0,9,4,8619.0,0,1,1,13,0,1,0.0,0,1,44.0,0,1,0,2,1,0,3,1
26912,53,1,24,4,9293.0,0,0,0,23,2,2,1.0,2,1,66.0,0,0,0,2,2,0,2,1
62387,36,1,21,3,6665.0,2,2,1,26,3,1,1.0,1,2,37.0,0,0,0,1,1,1,3,0
49507,50,0,35,4,10245.0,2,0,0,53,2,1,0.0,2,2,85.0,0,0,0,0,2,0,1,0
60288,43,0,26,4,9159.0,0,1,0,5,1,2,1.0,1,1,76.0,0,0,0,0,1,0,1,2
14733,26,1,16,4,10023.0,0,4,0,60,0,1,0.0,0,1,71.0,0,0,0,0,3,1,0,1
55201,24,0,3,2,7895.0,1,2,1,48,0,1,2.0,0,0,25.0,0,0,0,1,2,0,2,0
23017,50,1,34,2,8517.0,0,0,1,48,1,1,5.0,1,2,61.0,0,0,0,3,2,0,1,1
49674,35,0,16,4,9628.0,2,2,1,34,1,1,2.0,1,0,41.0,0,0,0,1,1,1,1,1
54597,40,0,23,4,9678.0,3,0,0,10,3,0,1.0,2,2,100.0,0,0,0,1,2,0,2,1
65040,20,0,10,2,6295.0,2,0,0,63,2,2,1.0,0,2,20.0,1,0,0,3,2,0,1,1
46540,32,0,2,2,7520.0,1,0,1,21,0,1,4.0,1,1,14.0,0,0,0,2,2,1,1,0
47843,25,1,7,0,4640.0,2,0,0,11,2,1,0.0,1,1,36.0,0,0,1,2,0,1,2,1
25363,44,1,12,2,7396.0,0,0,1,27,1,1,3.0,1,1,83.0,0,1,0,0,2,1,1,0
13398,42,1,34,2,7608.0,0,2,0,73,1,0,3.0,1,2,73.0,0,0,0,2,2,1,1,2
7550,59,0,3,3,5990.0,0,0,1,15,0,2,0.0,0,2,82.0,0,0,0,1,2,0,1,1
24946,57,1,6,1,9907.0,0,0,0,20,1,1,3.0,1,1,40.0,1,0,0,2,0,0,3,2
44654,38,1,24,4,8749.0,0,0,0,24,2,2,0.0,1,1,56.0,0,0,0,1,0,0,2,1
18933,41,0,17,2,6669.0,0,0,1,17,0,0,1.0,0,0,64.0,0,0,0,1,3,0,2,1
73971,34,1,18,0,4117.0,0,1,0,4,2,1,2.0,1,0,76.0,0,1,0,1,1,1,3,1
643,30,0,17,3,5877.0,0,0,0,69,0,2,5.0,1,1,26.0,0,0,0,2,1,0,1,1
17102,35,0,3,2,7111.0,0,0,0,45,3,1,2.0,1,1,37.0,0,0,0,2,1,0,1,1
73830,26,1,16,0,3207.0,2,0,1,29,3,1,3.0,2,0,92.0,0,0,0,1,3,1,1,0
49144,20,1,9,4,8249.0,1,1,0,5,3,1,0.0,0,1,35.0,0,0,1,2,0,1,0,2
19854,29,1,4,4,5523.0,3,2,0,78,2,2,1.0,1,2,23.0,0,0,0,0,1,0,1,0
11044,31,1,20,2,7416.0,0,0,0,8,0,2,3.0,0,2,50.0,1,0,0,3,2,0,2,2
64690,39,0,8,1,9336.0,0,0,0,59,3,0,1.0,2,2,48.0,1,0,0,1,0,1,1,3
69007,28,0,9,1,7644.0,1,3,0,94,1,0,1.0,0,0,75.0,0,0,0,2,0,0,3,1
51551,39,1,12,4,9449.0,0,3,0,79,1,2,0.0,2,0,15.0,0,0,0,3,0,1,1,1
68575,51,1,34,3,6365.0,0,0,1,91,3,2,1.0,1,2,100.0,0,0,0,3,2,0,2,0
20449,25,1,17,2,8068.0,2,2,0,72,4,2,0.0,0,1,88.0,0,0,0,2,0,0,2,3
4782,44,1,6,0,4459.0,2,1,0,29,0,2,0.0,0,1,25.0,0,0,1,1,1,0,2,3
18243,33,0,13,0,3646.0,0,0,1,17,1,1,0.0,2,0,59.0,0,0,1,3,1,1,0,1
52400,33,0,14,3,5923.0,0,0,1,22,0,1,0.0,0,2,29.0,1,0,0,2,2,1,2,1
6580,18,1,3,0,5911.0,0,2,0,21,2,1,5.0,1,2,42.0,0,0,0,2,1,0,2,1
64058,33,0,12,0,2624.0,2,1,0,73,2,1,0.0,2,1,57.0,1,0,0,0,0,1,1,2
36492,57,0,15,0,5162.0,3,0,1,23,1,0,3.0,0,2,76.0,0,0,1,1,1,0,2,1
61688,38,0,10,2,8700.0,0,0,1,35,3,1,0.0,0,1,31.0,0,0,0,2,0,1,1,1
63622,37,0,25,3,5658.0,3,1,1,37,1,2,2.0,0,1,30.0,1,0,0,3,0,0,1,1
34169,55,0,9,4,11248.0,3,0,0,70,1,1,3.0,2,1,43.0,0,0,0,2,2,1,3,2
19740,27,1,3,2,9015.0,2,2,0,46,1,1,1.0,0,1,76.0,1,0,0,2,0,1,2,0
24244,54,1,42,0,5261.0,0,0,0,81,2,2,1.0,2,1,111.0,0,0,1,1,1,1,0,0
4031,36,0,16,2,9495.0,0,0,1,33,0,2,4.0,0,1,67.0,1,0,0,0,0,1,1,0
13028,47,1,37,0,3236.0,0,1,1,89,1,2,0.0,2,1,80.0,0,0,1,2,3,0,3,1
49924,41,0,9,0,5233.0,0,2,0,35,2,0,1.0,0,1,41.0,1,1,0,2,0,0,1,3
73798,30,1,2,2,9621.0,0,0,1,41,1,2,0.0,1,1,70.0,0,0,0,3,0,1,1,1
74189,55,0,29,2,7223.0,2,1,1,94,0,1,4.0,0,1,99.0,0,0,0,1,1,1,1,1
13057,56,1,33,1,13569.0,0,3,1,1,4,2,0.0,2,0,93.0,0,1,0,2,2,1,1,0
10061,53,1,31,1,7605.0,0,1,1,16,1,1,1.0,1,1,72.0,0,0,0,2,2,0,1,1
36777,28,0,19,2,7053.0,1,1,0,75,3,1,0.0,0,2,89.0,1,0,1,3,1,0,2,2
30277,41,0,5,3,5239.0,1,0,1,71,3,2,4.0,1,2,36.0,0,0,0,2,1,0,1,2
