response_id,Predictions
7657,Stayed
33438,Stayed
8052,Stayed
34047,Stayed
49303,Left
65058,Stayed
51026,Stayed
62929,Stayed
72027,Stayed
61063,Stayed
16145,Stayed
43947,Stayed
28624,Stayed
53427,Stayed
32258,Left
6677,Left
26662,Left
28464,Stayed
61542,Left
32186,Stayed
20686,Stayed
44256,Left
24104,Left
71584,Stayed
53825,Stayed
32913,Left
37434,Left
67101,Left
62855,Stayed
49637,Stayed
67926,Stayed
22353,Stayed
65790,Left
32279,Stayed
27390,Stayed
22296,Left
58107,Left
71046,Stayed
27254,Left
68128,Stayed
66888,Left
59060,Left
56087,Stayed
8238,Stayed
4846,Left
56592,Left
12762,Left
34877,Left
34669,Stayed
18949,Stayed
10464,Stayed
22528,Left
42356,Left
33606,Stayed
46715,Stayed
29940,Left
51347,Stayed
44490,Stayed
48140,Stayed
20110,Left
68747,Left
23699,Left
68609,Left
9792,Stayed
32511,Stayed
69582,Stayed
24248,Left
44618,Stayed
47387,Stayed
44867,Stayed
39109,Left
46585,Stayed
65238,Stayed
10832,Left
16659,Stayed
14170,Left
65259,Stayed
6872,Stayed
28936,Stayed
24200,Stayed
70645,Stayed
49274,Stayed
58908,Stayed
49909,Stayed
51427,Stayed
24990,Left
10567,Left
44744,Left
7519,Stayed
57622,Stayed
65106,Left
31762,Left
69285,Stayed
18234,Stayed
54906,Left
33766,Stayed
17299,Stayed
71358,Left
58138,Left
3137,Left
10596,Left
25604,Stayed
25749,Left
36073,Stayed
9938,Left
16431,Left
59679,Stayed
51373,Stayed
15209,Stayed
8539,Left
19295,Stayed
40498,Left
15633,Left
43166,Stayed
42510,Stayed
2475,Left
73307,Stayed
57961,Stayed
50021,Left
18876,Stayed
61099,Stayed
30182,Left
47006,Stayed
26395,Stayed
71919,Stayed
55008,Left
30008,Stayed
57465,Left
56416,Stayed
58185,Left
18751,Stayed
64886,Stayed
4497,Left
16670,Stayed
55986,Stayed
16475,Stayed
36013,Stayed
31331,Left
22562,Stayed
63376,Left
67350,Stayed
8789,Stayed
21235,Left
66485,Stayed
42151,Left
52365,Left
37507,Stayed
43825,Stayed
12979,Stayed
63426,Stayed
50690,Stayed
54393,Left
20941,Left
54148,Stayed
39148,Left
3851,Left
18235,Left
51130,Left
51880,Left
46049,Stayed
19285,Stayed
34477,Stayed
23107,Stayed
42915,Stayed
52012,Stayed
15483,Stayed
41047,Stayed
5056,Left
17064,Stayed
53512,Stayed
29586,Left
24824,Stayed
70848,Left
31712,Stayed
61849,Stayed
71513,Stayed
63396,Stayed
40441,Stayed
49304,Stayed
39077,Left
10659,Left
863,Stayed
63829,Left
40307,Left
28301,Left
46610,Left
15743,Stayed
682,Left
52459,Stayed
33399,Stayed
18926,Stayed
40269,Left
9768,Left
3028,Stayed
61806,Left
54459,Stayed
72494,Stayed
19810,Stayed
68131,Stayed
474,Stayed
32053,Left
54399,Stayed
60688,Stayed
17553,Left
53985,Stayed
22345,Stayed
47590,Stayed
38596,Stayed
19273,Stayed
3610,Stayed
15989,Stayed
22892,Stayed
60197,Left
64752,Left
57059,Stayed
23600,Left
39598,Stayed
27852,Left
9921,Stayed
30337,Left
47276,Left
64971,Stayed
652,Left
20095,Left
5863,Stayed
47519,Stayed
37705,Stayed
33779,Left
16592,Stayed
20322,Stayed
67755,Stayed
15470,Left
31685,Left
49447,Stayed
65225,Left
8858,Stayed
73682,Left
59959,Left
434,Stayed
1034,Stayed
46793,Stayed
32419,Stayed
35174,Left
20586,Left
27688,Stayed
59511,Stayed
39909,Left
48408,Left
52936,Left
43503,Stayed
49871,Stayed
64720,Stayed
1961,Stayed
4418,Stayed
6511,Stayed
37003,Left
15599,Stayed
15324,Left
65353,Left
27600,Left
51901,Stayed
59289,Stayed
68658,Left
60513,Stayed
48489,Left
45684,Stayed
67613,Stayed
62807,Stayed
10586,Stayed
73525,Stayed
4252,Stayed
11483,Stayed
68288,Stayed
61912,Left
28852,Left
2301,Stayed
12618,Left
65771,Left
46393,Stayed
71371,Left
10399,Left
26054,Left
38539,Stayed
2438,Left
23780,Stayed
16291,Left
22280,Left
64837,Left
43120,Stayed
43800,Left
68754,Stayed
55390,Stayed
36017,Left
12715,Stayed
11821,Left
46835,Left
35280,Stayed
51732,Stayed
33075,Stayed
34273,Stayed
49663,Left
11640,Left
32497,Left
32078,Left
5467,Stayed
14195,Stayed
28762,Left
14665,Stayed
11405,Left
54212,Stayed
12587,Left
27194,Stayed
26143,Left
30043,Stayed
9091,Left
47468,Left
30521,Stayed
69419,Left
51447,Left
22978,Left
72763,Left
38573,Left
48508,Stayed
67211,Stayed
35171,Stayed
25642,Left
5833,Stayed
65685,Stayed
34917,Stayed
11421,Left
16427,Left
36399,Stayed
9635,Left
65500,Stayed
48150,Left
23627,Stayed
44632,Left
49844,Stayed
16704,Left
36710,Left
34734,Left
4400,Stayed
71723,Left
27718,Stayed
19278,Stayed
18881,Stayed
58372,Left
24187,Stayed
21065,Left
30364,Left
43270,Stayed
31410,Left
16455,Left
59552,Left
27967,Left
12002,Left
67205,Stayed
49330,Left
60285,Left
57358,Left
31702,Stayed
67366,Stayed
54800,Stayed
24334,Left
1176,Stayed
62323,Left
15153,Left
67918,Stayed
15075,Left
48170,Left
60776,Left
48472,Left
23871,Stayed
35762,Stayed
61112,Stayed
38903,Left
47808,Left
36157,Left
55652,Stayed
29661,Stayed
138,Left
65990,Stayed
12808,Left
2609,Left
43010,Stayed
7162,Left
49934,Left
3442,Stayed
73666,Left
55126,Left
37440,Left
26032,Stayed
6665,Stayed
17826,Left
30885,Stayed
30219,Stayed
43425,Stayed
2976,Stayed
12891,Left
19610,Stayed
46616,Left
2230,Stayed
73567,Stayed
68178,Left
37634,Stayed
3594,Left
4146,Stayed
72511,Stayed
8747,Left
7678,Stayed
885,Left
64381,Left
11053,Stayed
8518,Left
38836,Stayed
13203,Stayed
61610,Stayed
72706,Left
9425,Left
13941,Left
48974,Left
51905,Stayed
61971,Left
29322,Left
67707,Stayed
9390,Left
61747,Stayed
5320,Stayed
35492,Left
12388,Stayed
20845,Left
9804,Left
64012,Left
12758,Stayed
40483,Left
5039,Stayed
9909,Stayed
43571,Stayed
13034,Stayed
60243,Stayed
2410,Left
15876,Stayed
52637,Left
49414,Stayed
15674,Left
18302,Stayed
26523,Stayed
4847,Stayed
28560,Left
27835,Left
47876,Left
41679,Stayed
46228,Stayed
10888,Left
54707,Stayed
51755,Left
36460,Left
28632,Stayed
66946,Stayed
64894,Stayed
32062,Stayed
71858,Left
53412,Left
68002,Stayed
34368,Left
60126,Left
37284,Stayed
40812,Left
29118,Left
61765,Stayed
60375,Stayed
3715,Stayed
66554,Left
44885,Left
63727,Stayed
57141,Stayed
17658,Stayed
42366,Stayed
11891,Stayed
41932,Stayed
47509,Left
73882,Stayed
47248,Stayed
36258,Stayed
31852,Stayed
64303,Stayed
63536,Stayed
47265,Stayed
34503,Stayed
49669,Stayed
60464,Left
49606,Stayed
35934,Left
10946,Stayed
18499,Stayed
52405,Stayed
8415,Stayed
5253,Stayed
38945,Stayed
70333,Left
53515,Stayed
42797,Stayed
61453,Stayed
25985,Stayed
43092,Left
37935,Stayed
31124,Stayed
47379,Stayed
49974,Stayed
59135,Stayed
71126,Stayed
36934,Stayed
41368,Stayed
64023,Left
28080,Stayed
16101,Left
4773,Left
73539,Left
71717,Stayed
24267,Stayed
36518,Left
39683,Left
37832,Stayed
6586,Left
70974,Left
42455,Stayed
30963,Left
48711,Stayed
44120,Left
29457,Left
56715,Left
13520,Stayed
48221,Left
73272,Left
73599,Left
21505,Left
16424,Stayed
867,Stayed
69701,Stayed
62693,Left
52699,Left
47002,Stayed
41750,Stayed
19537,Left
36772,Stayed
66883,Left
12267,Left
28596,Stayed
59030,Left
49597,Stayed
2062,Stayed
23314,Stayed
7809,Stayed
14147,Left
61972,Left
47999,Stayed
26378,Left
68688,Stayed
20058,Stayed
73408,Left
53270,Left
61401,Stayed
72059,Stayed
2400,Stayed
59311,Stayed
73724,Stayed
60203,Stayed
23599,Stayed
10701,Left
17599,Stayed
40203,Stayed
36326,Stayed
16085,Left
49121,Left
8278,Left
68873,Left
63055,Stayed
54366,Left
59232,Left
15913,Stayed
25357,Left
19689,Stayed
50973,Left
46650,Stayed
52832,Stayed
70665,Left
59419,Left
192,Left
42555,Left
31403,Stayed
27841,Stayed
57077,Stayed
7539,Left
64540,Stayed
56352,Stayed
43237,Stayed
40709,Left
51666,Stayed
30782,Left
49349,Stayed
40934,Stayed
11913,Stayed
69858,Left
51871,Left
31444,Stayed
57811,Stayed
33752,Left
49562,Left
72354,Left
61867,Stayed
17486,Stayed
56555,Stayed
753,Left
40824,Left
38345,Stayed
46269,Stayed
52897,Stayed
24346,Left
4381,Left
9557,Stayed
822,Left
10400,Left
5942,Stayed
28552,Left
66729,Stayed
38570,Stayed
23851,Stayed
53043,Left
22775,Left
26193,Left
70732,Stayed
53557,Left
62370,Left
13444,Left
56812,Stayed
45149,Left
57455,Left
21101,Stayed
40660,Left
12256,Left
29932,Stayed
26683,Left
39106,Left
53809,Stayed
55485,Left
73596,Stayed
2732,Left
10022,Left
30508,Stayed
24224,Stayed
39053,Stayed
49988,Left
50733,Stayed
16175,Left
43497,Stayed
4231,Stayed
25748,Stayed
25266,Stayed
40006,Stayed
47135,Left
27284,Stayed
62708,Left
73170,Left
27584,Stayed
43423,Stayed
44109,Left
54290,Stayed
71279,Stayed
2580,Left
59923,Left
24077,Left
40146,Stayed
10563,Left
58779,Stayed
61125,Left
10699,Stayed
49311,Left
20613,Stayed
61221,Stayed
55072,Stayed
23583,Stayed
18576,Stayed
73989,Left
199,Stayed
6692,Stayed
51768,Left
22201,Left
68509,Left
18599,Left
39630,Left
43498,Stayed
44054,Stayed
61697,Stayed
67265,Stayed
36545,Stayed
3630,Stayed
14082,Stayed
61312,Stayed
17129,Left
58899,Left
4027,Stayed
41008,Left
54142,Stayed
19032,Stayed
47275,Left
35317,Stayed
29361,Left
40901,Stayed
61005,Stayed
6492,Left
47937,Stayed
26098,Left
11314,Stayed
33396,Stayed
66243,Left
37830,Stayed
36586,Stayed
58051,Stayed
26406,Stayed
52964,Stayed
57793,Stayed
25639,Left
59598,Left
7482,Left
69965,Stayed
11134,Left
42571,Stayed
55947,Left
73127,Left
21157,Stayed
670,Stayed
47978,Left
59279,Left
69550,Stayed
36155,Left
42176,Stayed
57913,Stayed
60495,Stayed
71291,Stayed
21137,Stayed
4129,Left
47440,Left
10599,Stayed
12641,Stayed
18608,Stayed
7681,Stayed
55663,Stayed
34392,Left
8722,Left
23480,Left
49206,Stayed
31547,Left
73810,Left
10850,Stayed
20671,Stayed
19806,Left
22266,Stayed
56276,Stayed
4163,Stayed
48285,Left
36039,Stayed
55308,Left
60938,Left
55235,Stayed
58427,Left
67951,Left
8953,Left
56168,Left
4813,Stayed
50476,Stayed
57268,Left
71028,Stayed
37514,Left
72700,Left
61767,Left
33285,Stayed
49373,Left
68712,Stayed
36870,Stayed
58127,Left
10882,Left
65542,Left
6693,Left
64255,Stayed
18636,Stayed
30902,Stayed
60323,Left
63437,Stayed
44902,Stayed
24457,Stayed
34936,Stayed
65272,Stayed
26467,Stayed
39262,Left
14859,Left
43893,Stayed
63455,Left
25859,Stayed
71403,Stayed
10594,Left
55086,Stayed
70516,Stayed
9135,Left
5032,Stayed
56365,Stayed
56405,Stayed
43984,Left
74140,Left
11129,Stayed
37770,Stayed
66609,Left
53537,Stayed
71924,Left
10742,Stayed
37300,Left
58301,Left
43531,Stayed
10541,Stayed
54977,Left
10870,Left
7877,Left
19859,Stayed
53013,Stayed
69888,Left
53733,Stayed
23913,Left
34789,Stayed
33704,Stayed
33635,Stayed
7728,Stayed
54268,Stayed
56406,Left
36444,Stayed
1450,Stayed
10844,Left
33610,Stayed
1098,Stayed
43273,Left
2166,Stayed
31841,Stayed
19314,Stayed
49535,Stayed
65647,Stayed
35238,Stayed
62327,Left
27873,Stayed
27243,Left
31014,Stayed
33484,Stayed
73730,Left
57075,Left
18139,Left
1793,Left
59889,Stayed
61093,Stayed
57538,Stayed
22872,Stayed
8450,Stayed
46606,Stayed
33733,Stayed
44427,Left
9127,Stayed
33918,Stayed
18277,Stayed
35021,Stayed
52003,Left
9736,Left
73137,Stayed
52672,Stayed
2645,Stayed
51230,Stayed
51064,Left
41162,Stayed
52315,Stayed
67523,Left
25813,Stayed
40579,Stayed
40494,Stayed
33105,Stayed
52200,Stayed
43735,Left
41763,Stayed
9277,Stayed
53448,Stayed
63121,Stayed
21029,Stayed
29775,Left
51895,Stayed
55995,Stayed
51221,Left
68261,Left
65837,Stayed
59877,Stayed
66679,Stayed
23367,Stayed
37659,Stayed
60324,Left
32109,Stayed
74038,Left
43913,Stayed
26699,Stayed
71223,Stayed
55053,Left
42466,Left
66354,Stayed
980,Stayed
43110,Stayed
53926,Left
70058,Stayed
66137,Left
44854,Stayed
33190,Stayed
43585,Stayed
39672,Left
13586,Stayed
31184,Left
15577,Left
29756,Left
3637,Stayed
40348,Left
39623,Left
11969,Stayed
27490,Stayed
47481,Left
2308,Left
60240,Left
49695,Stayed
52007,Left
21491,Stayed
58036,Stayed
43424,Left
65707,Left
71203,Left
28519,Left
15960,Left
50033,Stayed
73601,Stayed
63372,Stayed
111,Left
32371,Left
72134,Left
68452,Stayed
4700,Stayed
28862,Left
12048,Stayed
50198,Left
51750,Stayed
51407,Stayed
41650,Stayed
9083,Stayed
7912,Left
18514,Left
25834,Stayed
31960,Stayed
53406,Stayed
70920,Stayed
16339,Left
53444,Left
58377,Left
68962,Left
47503,Stayed
22720,Stayed
56672,Left
12933,Left
45702,Stayed
53134,Left
21550,Stayed
46719,Stayed
18995,Stayed
11213,Left
73609,Left
64866,Stayed
73576,Stayed
40361,Stayed
15046,Left
26295,Left
43608,Stayed
19469,Left
28868,Left
16887,Left
18304,Left
54377,Left
73285,Left
16094,Left
10180,Left
54672,Stayed
66693,Left
16618,Left
5013,Stayed
55982,Stayed
25230,Stayed
51380,Stayed
13677,Stayed
57216,Stayed
66930,Left
61615,Stayed
65875,Stayed
11839,Stayed
14553,Stayed
3394,Left
11788,Stayed
24324,Left
7874,Left
22527,Left
35759,Stayed
71323,Left
1022,Stayed
22849,Stayed
9394,Left
59592,Left
69756,Stayed
8241,Stayed
56078,Left
39997,Stayed
64233,Stayed
21821,Left
7150,Stayed
41513,Left
58751,Stayed
64689,Stayed
68416,Stayed
5325,Left
38858,Left
38154,Left
42476,Stayed
25998,Left
26968,Stayed
27036,Left
44249,Stayed
48538,Stayed
26777,Stayed
62497,Left
62368,Left
58492,Left
27380,Left
29445,Left
29116,Left
69516,Left
8818,Stayed
44617,Stayed
33830,Stayed
49078,Stayed
1672,Stayed
38435,Left
23181,Stayed
70372,Stayed
58884,Stayed
37326,Stayed
1381,Left
58683,Stayed
65015,Left
43720,Stayed
63904,Left
28807,Stayed
39097,Stayed
60749,Stayed
25625,Left
40763,Left
8189,Stayed
21544,Stayed
30051,Stayed
69441,Left
51677,Stayed
11792,Stayed
40342,Stayed
17282,Left
22648,Left
30480,Stayed
33812,Stayed
41498,Stayed
11822,Stayed
57696,Stayed
68913,Left
29316,Left
60555,Left
34731,Stayed
62790,Stayed
43345,Left
27973,Left
8914,Stayed
48224,Stayed
49629,Stayed
35351,Stayed
66715,Left
2758,Left
3758,Stayed
49390,Stayed
50772,Left
57437,Stayed
40167,Left
27709,Left
38327,Left
45764,Stayed
45585,Stayed
63748,Stayed
26460,Stayed
19722,Stayed
27185,Stayed
48735,Stayed
26557,Stayed
16854,Stayed
51862,Left
13906,Stayed
5247,Left
54555,Stayed
43552,Left
891,Left
60330,Left
49063,Stayed
56865,Stayed
43796,Left
31628,Stayed
3438,Stayed
38694,Left
72487,Left
26250,Stayed
18366,Stayed
26407,Left
62336,Stayed
40363,Stayed
4230,Stayed
60575,Stayed
48619,Stayed
17006,Stayed
1633,Stayed
220,Left
30668,Left
19804,Stayed
21777,Left
9919,Stayed
11616,Left
67870,Stayed
72358,Stayed
19287,Stayed
39757,Left
64222,Stayed
61204,Stayed
40232,Stayed
63837,Left
27848,Stayed
21715,Left
6757,Stayed
2649,Left
31085,Stayed
7953,Left
20364,Stayed
43634,Left
23618,Left
26323,Left
58784,Left
56246,Left
8830,Stayed
51904,Left
37512,Stayed
60337,Left
14821,Stayed
14654,Left
57519,Left
44931,Left
57404,Left
8054,Left
21190,Stayed
34369,Left
26868,Left
62619,Left
23126,Left
1277,Left
3314,Left
66801,Stayed
41495,Left
40399,Left
55435,Left
70847,Stayed
252,Stayed
1735,Left
40188,Left
66496,Left
71488,Stayed
60680,Stayed
24802,Left
12623,Stayed
60132,Left
12994,Stayed
69320,Stayed
709,Left
36561,Stayed
47874,Stayed
23251,Stayed
145,Stayed
4473,Stayed
40684,Left
9725,Left
25068,Stayed
2418,Left
67899,Stayed
36558,Left
57765,Stayed
66719,Stayed
61978,Left
54045,Left
29805,Stayed
3639,Stayed
30926,Left
26859,Left
62217,Left
3875,Left
35570,Stayed
64011,Left
50906,Left
5549,Left
17589,Stayed
54455,Stayed
60127,Stayed
30775,Left
15979,Stayed
25874,Stayed
33048,Stayed
26352,Left
36950,Left
3868,Stayed
70762,Stayed
5936,Stayed
54666,Stayed
62160,Left
7973,Left
30529,Left
23437,Stayed
50516,Left
66909,Left
73872,Left
55519,Stayed
18520,Stayed
23616,Stayed
50041,Left
32840,Stayed
13127,Stayed
59397,Stayed
37836,Left
34982,Stayed
915,Stayed
70406,Left
17968,Stayed
7065,Stayed
17542,Stayed
16663,Stayed
19574,Left
16781,Left
2103,Stayed
38833,Stayed
71698,Stayed
60257,Left
73967,Stayed
1073,Left
71576,Stayed
21974,Left
3396,Stayed
33591,Stayed
36645,Stayed
36415,Stayed
56937,Stayed
19402,Left
49141,Left
15011,Left
54169,Stayed
57003,Stayed
30548,Stayed
46952,Stayed
28374,Stayed
72932,Stayed
4504,Left
69096,Stayed
1901,Stayed
68821,Left
5541,Stayed
10736,Stayed
675,Stayed
26423,Left
15128,Left
31004,Left
28704,Left
41562,Stayed
22457,Left
70540,Stayed
2291,Stayed
41345,Stayed
1917,Left
55675,Stayed
18533,Left
56929,Stayed
43306,Left
53736,Stayed
45061,Left
49096,Left
3636,Left
8534,Stayed
20553,Left
22917,Left
54492,Left
54827,Stayed
73252,Left
37096,Stayed
69290,Left
61297,Left
48474,Stayed
60040,Stayed
3223,Stayed
56529,Stayed
72839,Left
70576,Stayed
21999,Stayed
63486,Stayed
33982,Stayed
74237,Left
3012,Stayed
26950,Stayed
70905,Left
8342,Left
67738,Stayed
44967,Stayed
21397,Left
28642,Left
4895,Left
62104,Stayed
43642,Stayed
23896,Stayed
10122,Left
36829,Stayed
51062,Left
3143,Left
18013,Stayed
41295,Left
22897,Left
32394,Stayed
29280,Stayed
38819,Left
5677,Stayed
11855,Left
55839,Stayed
24342,Stayed
20236,Left
24594,Stayed
61891,Left
65315,Left
54004,Stayed
14758,Left
41665,Stayed
49494,Stayed
29848,Stayed
72075,Left
41045,Stayed
55959,Left
52579,Stayed
73528,Stayed
73488,Left
72116,Stayed
19617,Left
28946,Stayed
20508,Left
7174,Left
14528,Left
28383,Stayed
64497,Stayed
37728,Left
55501,Left
45081,Stayed
59638,Stayed
35204,Left
44503,Stayed
9054,Stayed
9060,Stayed
67182,Stayed
6466,Stayed
12787,Left
26848,Stayed
6914,Left
69877,Stayed
51020,Stayed
42100,Left
34954,Left
37275,Left
52151,Stayed
9031,Left
7824,Stayed
60225,Left
14442,Stayed
29232,Left
30077,Stayed
41567,Stayed
44480,Stayed
20981,Left
13928,Stayed
69758,Stayed
30701,Left
32087,Stayed
55423,Left
70884,Left
4801,Stayed
55576,Stayed
48856,Stayed
19973,Left
60504,Stayed
31205,Left
36607,Stayed
20208,Stayed
48237,Stayed
35971,Stayed
61278,Stayed
28800,Left
17238,Left
64989,Stayed
11201,Stayed
11125,Left
64588,Stayed
10418,Left
26788,Left
26243,Left
42457,Left
33534,Left
30154,Left
41332,Left
20504,Stayed
72920,Stayed
47492,Left
23013,Stayed
43986,Stayed
52378,Left
31726,Left
61855,Stayed
70912,Stayed
54785,Left
14312,Stayed
6482,Left
42761,Stayed
60830,Stayed
31986,Stayed
61124,Stayed
25221,Stayed
66850,Stayed
6706,Stayed
15248,Left
51383,Stayed
24302,Stayed
72407,Stayed
28436,Stayed
61490,Left
24555,Stayed
36926,Stayed
61991,Stayed
72556,Stayed
1932,Stayed
64764,Left
59918,Stayed
5580,Stayed
27025,Left
36256,Stayed
22953,Stayed
16790,Stayed
65332,Stayed
22086,Left
37701,Stayed
62653,Left
41627,Stayed
28363,Stayed
37914,Left
27903,Stayed
44273,Left
65402,Stayed
67442,Stayed
48347,Left
99,Stayed
51226,Stayed
15400,Stayed
11260,Stayed
66050,Stayed
20231,Left
2917,Stayed
1785,Left
73387,Left
25901,Stayed
5059,Left
6737,Stayed
45933,Left
70580,Stayed
38847,Stayed
46450,Left
63895,Left
42082,Stayed
23531,Stayed
63078,Left
14366,Left
48363,Left
32678,Stayed
54234,Left
49016,Left
47282,Left
39853,Left
35952,Stayed
19014,Stayed
18111,Stayed
5006,Left
8019,Left
9773,Stayed
74271,Stayed
56861,Stayed
4599,Left
55868,Left
32293,Stayed
25694,Stayed
32745,Stayed
48415,Stayed
64099,Left
5115,Stayed
15236,Stayed
26088,Left
73075,Stayed
34907,Stayed
54102,Left
18025,Left
27089,Left
22990,Stayed
22446,Stayed
42977,Stayed
57675,Stayed
59758,Left
1335,Stayed
25810,Stayed
40968,Left
30984,Left
14010,Left
55807,Stayed
6380,Stayed
35462,Stayed
73624,Left
15726,Stayed
57629,Stayed
31422,Stayed
12294,Left
33351,Stayed
52589,Left
46520,Left
30245,Left
18578,Left
69525,Stayed
64624,Left
30058,Stayed
15218,Left
23966,Left
38909,Left
60244,Left
4516,Left
72039,Stayed
22918,Stayed
61564,Stayed
30460,Stayed
3404,Stayed
6593,Stayed
57356,Stayed
57213,Left
9170,Stayed
17847,Stayed
26319,Stayed
46115,Stayed
71470,Stayed
30477,Left
54900,Left
28347,Stayed
27976,Stayed
13309,Left
62315,Stayed
52903,Stayed
44584,Stayed
62142,Stayed
73086,Stayed
50847,Left
43760,Left
45514,Stayed
57190,Left
57960,Stayed
13549,Left
5232,Stayed
690,Left
24327,Left
60180,Left
49567,Stayed
68439,Left
66738,Stayed
30235,Left
43524,Left
56165,Stayed
59134,Left
53810,Stayed
12108,Stayed
14278,Stayed
28745,Left
73331,Left
7061,Left
54405,Stayed
6399,Left
15823,Left
26104,Left
4544,Left
48117,Stayed
10167,Stayed
31229,Stayed
47570,Left
27298,Left
48484,Stayed
70471,Stayed
62269,Stayed
35602,Stayed
1040,Stayed
14002,Left
71396,Stayed
44916,Stayed
13512,Stayed
23301,Left
53779,Left
48860,Left
20878,Left
74400,Left
70026,Left
74424,Stayed
46084,Stayed
5804,Stayed
54818,Stayed
3863,Stayed
67347,Left
26911,Stayed
71639,Left
67704,Stayed
74220,Left
59088,Left
5361,Stayed
57137,Left
54536,Stayed
31879,Stayed
61625,Stayed
28359,Left
20629,Left
39217,Left
21407,Left
27710,Left
23142,Stayed
25691,Stayed
27583,Stayed
14075,Left
50843,Stayed
2181,Left
19603,Left
872,Stayed
49239,Stayed
27596,Stayed
71562,Stayed
13437,Stayed
51644,Left
52035,Stayed
12792,Left
59970,Stayed
43864,Stayed
47421,Stayed
53611,Stayed
73327,Stayed
62129,Left
28575,Stayed
30549,Stayed
65956,Stayed
54736,Left
613,Left
47967,Stayed
47352,Left
47770,Stayed
11714,Stayed
38610,Left
65475,Stayed
4870,Stayed
71506,Left
46185,Stayed
9267,Left
6527,Stayed
35478,Left
58291,Left
26346,Stayed
57271,Left
3209,Left
71993,Left
66712,Stayed
67744,Left
7653,Stayed
32171,Stayed
35915,Stayed
27860,Left
33220,Left
35784,Stayed
1183,Stayed
18503,Stayed
33916,Left
35449,Left
35035,Left
1762,Stayed
33409,Stayed
70670,Stayed
43490,Left
32862,Stayed
32660,Stayed
43551,Left
17597,Left
25140,Left
28432,Stayed
1818,Left
52411,Left
46969,Stayed
72206,Left
45509,Stayed
7607,Stayed
54475,Left
19173,Left
33839,Left
59975,Stayed
57702,Left
22474,Left
32082,Left
12914,Left
20102,Stayed
24866,Left
62657,Stayed
21241,Stayed
36355,Stayed
72211,Stayed
10802,Stayed
68703,Left
56858,Stayed
64392,Stayed
71942,Stayed
40791,Stayed
40378,Stayed
51571,Stayed
34773,Left
47827,Stayed
41527,Stayed
2719,Stayed
66387,Left
23296,Stayed
33394,Stayed
28702,Stayed
897,Stayed
70331,Stayed
20437,Stayed
35962,Left
69276,Stayed
58616,Stayed
66601,Stayed
63873,Stayed
36372,Stayed
56825,Left
64852,Stayed
6002,Left
48830,Left
44546,Left
50374,Left
64724,Stayed
5326,Left
53663,Stayed
23523,Left
482,Left
29705,Left
19056,Left
51392,Left
69218,Stayed
71544,Left
17251,Stayed
32427,Left
17077,Left
12036,Left
64163,Left
42246,Left
7487,Left
16051,Stayed
53276,Left
55202,Stayed
8307,Left
3873,Left
15683,Stayed
47788,Left
21333,Stayed
223,Left
72269,Stayed
46094,Left
57405,Left
24849,Left
36212,Stayed
7520,Stayed
5602,Left
12335,Stayed
43480,Left
20155,Left
49882,Left
32476,Stayed
28857,Left
51913,Left
40217,Stayed
45893,Stayed
4329,Left
1679,Stayed
46250,Left
35927,Stayed
12190,Left
66342,Stayed
33630,Left
63245,Left
41001,Left
14705,Stayed
20073,Left
44963,Stayed
33490,Stayed
73468,Stayed
67906,Stayed
55291,Stayed
53076,Stayed
39800,Stayed
5860,Stayed
61702,Stayed
6076,Stayed
54103,Left
47947,Stayed
50150,Stayed
53574,Stayed
44252,Left
20575,Stayed
67877,Stayed
60085,Left
3778,Left
44890,Left
1222,Left
69111,Stayed
12422,Left
41988,Stayed
71353,Left
21593,Stayed
61489,Left
43175,Stayed
33813,Stayed
27343,Stayed
54348,Stayed
57228,Left
6876,Stayed
31334,Stayed
16157,Left
28584,Left
25637,Left
52795,Left
28034,Stayed
62601,Stayed
61641,Stayed
51778,Left
4249,Left
34460,Stayed
23880,Left
7846,Left
55924,Stayed
63394,Stayed
29920,Stayed
46378,Stayed
39003,Left
65358,Stayed
16731,Stayed
6233,Left
18505,Stayed
33789,Left
35677,Stayed
44115,Stayed
7719,Left
544,Left
50341,Stayed
7970,Stayed
65922,Left
60107,Left
809,Stayed
15727,Stayed
42073,Left
38367,Stayed
5538,Stayed
64804,Stayed
56360,Left
35881,Stayed
63635,Left
16040,Stayed
44673,Stayed
51492,Stayed
35834,Left
65674,Stayed
4250,Left
7341,Left
2619,Stayed
8627,Stayed
64890,Stayed
65363,Stayed
10241,Stayed
17057,Left
9662,Left
1466,Stayed
7666,Stayed
37643,Left
38129,Stayed
45485,Left
58665,Left
3236,Left
58315,Left
3368,Stayed
54904,Stayed
53249,Stayed
21906,Stayed
71895,Stayed
31936,Left
29770,Stayed
19017,Stayed
45093,Stayed
52337,Stayed
162,Stayed
59294,Left
12803,Stayed
57941,Stayed
54754,Left
71128,Stayed
5474,Left
30726,Stayed
5135,Stayed
57178,Stayed
37021,Stayed
31919,Stayed
43293,Left
9102,Left
66287,Stayed
68190,Stayed
25797,Left
23929,Stayed
53204,Left
59925,Stayed
48825,Left
35156,Left
58897,Stayed
60298,Stayed
63338,Left
70601,Stayed
44336,Left
52324,Left
26923,Stayed
14819,Left
30705,Left
4999,Stayed
25530,Stayed
33196,Left
49671,Left
50914,Stayed
33214,Stayed
48820,Stayed
12332,Stayed
73146,Stayed
14422,Left
41687,Stayed
13959,Left
36549,Left
61707,Left
45071,Stayed
12396,Stayed
26006,Left
22129,Stayed
5767,Left
